epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,3.6639602184295654,
0,99,,3.037658452987671,
0,149,,3.1840431690216064,
0,199,,2.669055938720703,
0,249,,2.348932981491089,
0,299,,2.2085723876953125,
0,349,,2.237823724746704,
0,399,,2.2386670112609863,
0,449,,2.040679693222046,
0,499,,1.9530192613601685,
0,549,,1.805315375328064,
0,599,,1.763810634613037,
0,649,,1.9213229417800903,
0,699,,1.7185684442520142,
0,749,,1.5833005905151367,
0,799,,1.804099440574646,
0,849,,1.6212354898452759,
0,899,,1.7233245372772217,
0,949,,1.5718823671340942,
0,999,,1.4037294387817383,
0,1038,,,0.06734917312860489
0,1038,2.528437614440918,,
1,1049,,1.4279720783233643,
1,1099,,1.4115084409713745,
1,1149,,1.5207970142364502,
1,1199,,1.5297608375549316,
1,1249,,1.4480863809585571,
1,1299,,1.1542646884918213,
1,1349,,1.2531590461730957,
1,1399,,1.1720750331878662,
1,1449,,1.1333603858947754,
1,1499,,1.230207085609436,
1,1549,,1.1240333318710327,
1,1599,,1.1083914041519165,
1,1649,,1.0500863790512085,
1,1699,,1.015590786933899,
1,1749,,1.0073305368423462,
1,1799,,1.0111720561981201,
1,1849,,0.8869677782058716,
1,1899,,1.0210002660751343,
1,1949,,0.8602485060691833,
1,1999,,0.9027500152587891,
1,2049,,0.8366928696632385,
1,2077,,,0.07617618888616562
1,2077,1.1386935710906982,,
2,2099,,0.9147605895996094,
2,2149,,0.9060108661651611,
2,2199,,0.769342839717865,
2,2249,,0.7405069470405579,
2,2299,,0.8000596165657043,
2,2349,,0.7092496752738953,
2,2399,,0.7897669076919556,
2,2449,,0.6810300946235657,
2,2499,,0.7077929377555847,
2,2549,,0.6661401987075806,
2,2599,,0.7269964814186096,
2,2649,,0.6643444299697876,
2,2699,,0.6809211373329163,
2,2749,,0.6098994016647339,
2,2799,,0.6038668751716614,
2,2849,,0.6086236238479614,
2,2899,,0.5201960802078247,
2,2949,,0.5313018560409546,
2,2999,,0.5599359273910522,
2,3049,,0.5415710210800171,
2,3099,,0.4914054572582245,
2,3116,,,0.06050899252295494
2,3116,0.67537921667099,,
3,3149,,0.487323522567749,
3,3199,,0.48429685831069946,
3,3249,,0.46741679310798645,
3,3299,,0.4883301556110382,
3,3349,,0.4816587567329407,
3,3399,,0.40703079104423523,
3,3449,,0.4118993878364563,
3,3499,,0.38660967350006104,
3,3549,,0.39615845680236816,
3,3599,,0.3883630633354187,
3,3649,,0.3620213568210602,
3,3699,,0.36515894532203674,
3,3749,,0.3243822455406189,
3,3799,,0.3370475471019745,
3,3849,,0.3046751916408539,
3,3899,,0.35193926095962524,
3,3949,,0.29234591126441956,
3,3999,,0.3527613580226898,
3,4049,,0.3284757137298584,
3,4099,,0.4321373701095581,
3,4149,,0.2768647372722626,
3,4155,,,0.045282669365406036
3,4155,0.39378559589385986,,
4,4199,,0.2980702221393585,
4,4249,,0.24634812772274017,
4,4299,,0.2589150369167328,
4,4349,,0.2557597756385803,
4,4399,,0.2705409526824951,
4,4449,,0.2288587987422943,
4,4499,,0.2347734123468399,
4,4549,,0.23224836587905884,
4,4599,,0.25223445892333984,
4,4649,,0.22189520299434662,
4,4699,,0.20878756046295166,
4,4749,,0.2360900193452835,
4,4799,,0.20049044489860535,
4,4849,,0.20058470964431763,
4,4899,,0.19296392798423767,
4,4949,,0.20506030321121216,
4,4999,,0.2032524198293686,
4,5049,,0.19479194283485413,
4,5099,,0.1854284256696701,
4,5149,,0.1625165343284607,
4,5194,,,0.032412659376859665
4,5194,0.23364898562431335,,
5,5199,,0.1829766482114792,
5,5249,,0.16348551213741302,
5,5299,,0.2022319734096527,
5,5349,,0.19357141852378845,
5,5399,,0.18486575782299042,
5,5449,,0.15402752161026,
5,5499,,0.17375227808952332,
5,5549,,0.149198517203331,
5,5599,,0.1478835493326187,
5,5649,,0.1476345807313919,
5,5699,,0.15191587805747986,
5,5749,,0.15148042142391205,
5,5799,,0.14390258491039276,
5,5849,,0.14558778703212738,
5,5899,,0.14169561862945557,
5,5949,,0.14365090429782867,
5,5999,,0.13290469348430634,
5,6049,,0.11236590147018433,
5,6099,,0.1478431075811386,
5,6149,,0.13454343378543854,
5,6199,,0.10150151699781418,
5,6233,,,0.021508652716875076
5,6233,0.1504535973072052,,
6,6249,,0.12730465829372406,
6,6299,,0.14329449832439423,
6,6349,,0.11552072316408157,
6,6399,,0.11962827295064926,
6,6449,,0.10274545103311539,
6,6499,,0.09847445040941238,
6,6549,,0.09705782681703568,
6,6599,,0.10067431628704071,
6,6649,,0.09017759561538696,
6,6699,,0.12915554642677307,
6,6749,,0.09856270253658295,
6,6799,,0.13918322324752808,
6,6849,,0.10269222408533096,
6,6899,,0.08592675626277924,
6,6949,,0.08846165239810944,
6,6999,,0.09213665127754211,
6,7049,,0.09993124008178711,
6,7099,,0.09981217235326767,
6,7149,,0.1262195110321045,
6,7199,,0.12042868137359619,
6,7249,,0.09213714301586151,
6,7272,,,0.022701388224959373
6,7272,0.1065383106470108,,
7,7299,,0.10396983474493027,
7,7349,,0.08931110799312592,
7,7399,,0.07675690948963165,
7,7449,,0.09439726918935776,
7,7499,,0.07772757112979889,
7,7549,,0.08157167583703995,
7,7599,,0.0787569060921669,
7,7649,,0.06667890399694443,
7,7699,,0.07409859448671341,
7,7749,,0.06969042122364044,
7,7799,,0.08537272363901138,
7,7849,,0.08223646879196167,
7,7899,,0.07148901373147964,
7,7949,,0.06446363776922226,
7,7999,,0.0957573726773262,
7,8049,,0.06535669416189194,
7,8099,,0.07609234750270844,
7,8149,,0.06646328419446945,
7,8199,,0.06817090511322021,
7,8249,,0.09621378779411316,
7,8299,,0.07071362435817719,
7,8311,,,0.019055310636758804
7,8311,0.08177908509969711,,
8,8349,,0.07199562340974808,
8,8399,,0.08198090642690659,
8,8449,,0.10624625533819199,
8,8499,,0.057224106043577194,
8,8549,,0.06908012926578522,
8,8599,,0.09213726222515106,
8,8649,,0.10779222100973129,
8,8699,,0.06438619643449783,
8,8749,,0.07409434020519257,
8,8799,,0.07395098358392715,
8,8849,,0.05756545439362526,
8,8899,,0.06734801828861237,
8,8949,,0.07191649824380875,
8,8999,,0.07616619020700455,
8,9049,,0.05947401374578476,
8,9099,,0.04998378828167915,
8,9149,,0.0738857239484787,
8,9199,,0.054630666971206665,
8,9249,,0.052499547600746155,
8,9299,,0.06090715900063515,
8,9349,,0.06236087530851364,
8,9350,,,0.019374236464500427
8,9350,0.06538207083940506,,
9,9399,,0.05792023986577988,
9,9449,,0.0522632971405983,
9,9499,,0.05151744186878204,
9,9549,,0.05940873548388481,
9,9599,,0.049755558371543884,
9,9649,,0.08733630180358887,
9,9699,,0.05346792936325073,
9,9749,,0.06638538837432861,
9,9799,,0.046819671988487244,
9,9849,,0.04621826484799385,
9,9899,,0.06030075624585152,
9,9949,,0.07092666625976562,
9,9999,,0.04075050354003906,
9,10049,,0.05498046427965164,
9,10099,,0.04898213595151901,
9,10149,,0.07667183876037598,
9,10199,,0.06988436728715897,
9,10249,,0.05378184840083122,
9,10299,,0.046857450157403946,
9,10349,,0.04997076094150543,
9,10389,,,0.019464045763015747
9,10389,0.053698256611824036,,
10,10399,,0.050036635249853134,
10,10449,,0.04806940257549286,
10,10499,,0.06432266533374786,
10,10549,,0.05021505802869797,
10,10599,,0.04168477654457092,
10,10649,,0.0420517660677433,
10,10699,,0.04139243811368942,
10,10749,,0.05416994169354439,
10,10799,,0.03926623612642288,
10,10849,,0.05185263976454735,
10,10899,,0.03426195681095123,
10,10949,,0.058378271758556366,
10,10999,,0.03664560243487358,
10,11049,,0.032641321420669556,
10,11099,,0.04627092182636261,
10,11149,,0.03996740281581879,
10,11199,,0.050538070499897,
10,11249,,0.04371534287929535,
10,11299,,0.03981669992208481,
10,11349,,0.03641556203365326,
10,11399,,0.049354877322912216,
10,11428,,,0.01731937564909458
10,11428,0.04482069984078407,,
11,11449,,0.03814408555626869,
11,11499,,0.07262760400772095,
11,11549,,0.0687246322631836,
11,11599,,0.04959764704108238,
11,11649,,0.03796638548374176,
11,11699,,0.030719079077243805,
11,11749,,0.03435870632529259,
11,11799,,0.03066391497850418,
11,11849,,0.03567734360694885,
11,11899,,0.03394857048988342,
11,11949,,0.030723627656698227,
11,11999,,0.038307204842567444,
11,12049,,0.05309505760669708,
11,12099,,0.032233335077762604,
11,12149,,0.03397402912378311,
11,12199,,0.037803441286087036,
11,12249,,0.03553566336631775,
11,12299,,0.027928464114665985,
11,12349,,0.034652505069971085,
11,12399,,0.05390892177820206,
11,12449,,0.029778536409139633,
11,12467,,,0.017255118116736412
11,12467,0.03845289349555969,,
12,12499,,0.03885265067219734,
12,12549,,0.032644812017679214,
12,12599,,0.03061910718679428,
12,12649,,0.027662426233291626,
12,12699,,0.03091837465763092,
12,12749,,0.03796306997537613,
12,12799,,0.028425002470612526,
12,12849,,0.039845384657382965,
12,12899,,0.03217069059610367,
12,12949,,0.03155796602368355,
12,12999,,0.0296650193631649,
12,13049,,0.029372353106737137,
12,13099,,0.04917643964290619,
12,13149,,0.028013968840241432,
12,13199,,0.03248565271496773,
12,13249,,0.03034992702305317,
12,13299,,0.03752319514751434,
12,13349,,0.025399677455425262,
12,13399,,0.026127539575099945,
12,13449,,0.03280580788850784,
12,13499,,0.023480109870433807,
12,13506,,,0.016206124797463417
12,13506,0.033253178000450134,,
13,13549,,0.027385104447603226,
13,13599,,0.02601085975766182,
13,13649,,0.038309503346681595,
13,13699,,0.027789544314146042,
13,13749,,0.023262590169906616,
13,13799,,0.025505486875772476,
13,13849,,0.025241751223802567,
13,13899,,0.026741020381450653,
13,13949,,0.030686896294355392,
13,13999,,0.028594691306352615,
13,14049,,0.023121140897274017,
13,14099,,0.04164101183414459,
13,14149,,0.02524872124195099,
13,14199,,0.026506848633289337,
13,14249,,0.024185914546251297,
13,14299,,0.024382956326007843,
13,14349,,0.034802474081516266,
13,14399,,0.03155181556940079,
13,14449,,0.022839833050966263,
13,14499,,0.02972668968141079,
13,14545,,,0.015445759519934654
13,14545,0.028745044022798538,,
14,14549,,0.039019033312797546,
14,14599,,0.023257389664649963,
14,14649,,0.022650031372904778,
14,14699,,0.025681937113404274,
14,14749,,0.042812347412109375,
14,14799,,0.03945143520832062,
14,14849,,0.025386273860931396,
14,14899,,0.027195889502763748,
14,14949,,0.02744205668568611,
14,14999,,0.025393445044755936,
14,15049,,0.024809103459119797,
14,15099,,0.024622172117233276,
14,15149,,0.04303229972720146,
14,15199,,0.025960121303796768,
14,15249,,0.020852748304605484,
14,15299,,0.0320189967751503,
14,15349,,0.01939675584435463,
14,15399,,0.019785139709711075,
14,15449,,0.02525022253394127,
14,15499,,0.0266900435090065,
14,15549,,0.02149701863527298,
14,15584,,,0.014098064042627811
