epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,3.9710066318511963,
0,99,,3.06998348236084,
0,149,,3.1675989627838135,
0,199,,2.73197340965271,
0,249,,2.5255372524261475,
0,299,,2.403369426727295,
0,349,,2.264275074005127,
0,399,,2.141605854034424,
0,449,,2.333127498626709,
0,499,,2.025331497192383,
0,549,,1.932004451751709,
0,599,,1.9232274293899536,
0,649,,1.8502697944641113,
0,699,,1.6750425100326538,
0,749,,1.623835563659668,
0,799,,1.6038732528686523,
0,849,,1.6515684127807617,
0,899,,1.7609386444091797,
0,949,,1.7416778802871704,
0,999,,1.391111135482788,
0,1038,,,0.10861117392778397
0,1038,2.49778413772583,,
1,1049,,1.4348770380020142,
1,1099,,1.4360016584396362,
1,1149,,1.4726790189743042,
1,1199,,1.4416565895080566,
1,1249,,1.280266284942627,
1,1299,,1.325343370437622,
1,1349,,1.228696584701538,
1,1399,,1.1520352363586426,
1,1449,,1.2443815469741821,
1,1499,,1.163212776184082,
1,1549,,1.1500500440597534,
1,1599,,1.1609957218170166,
1,1649,,1.0427151918411255,
1,1699,,1.05010187625885,
1,1749,,1.1496963500976562,
1,1799,,1.0398728847503662,
1,1849,,0.8507334589958191,
1,1899,,0.960274875164032,
1,1949,,0.9479977488517761,
1,1999,,0.8935397863388062,
1,2049,,0.8200796246528625,
1,2077,,,0.0800592377781868
1,2077,1.1367008686065674,,
2,2099,,0.7920007705688477,
2,2149,,0.8501245379447937,
2,2199,,0.8586322665214539,
2,2249,,0.7933056354522705,
2,2299,,0.8272306323051453,
2,2349,,0.668920636177063,
2,2399,,0.710270881652832,
2,2449,,0.7642260789871216,
2,2499,,0.7483822107315063,
2,2549,,0.6419717669487,
2,2599,,0.6775979399681091,
2,2649,,0.6521492004394531,
2,2699,,0.641208291053772,
2,2749,,0.5543661713600159,
2,2799,,0.5495608448982239,
2,2849,,0.588645339012146,
2,2899,,0.528247594833374,
2,2949,,0.5297015905380249,
2,2999,,0.5351506471633911,
2,3049,,0.4969969689846039,
2,3099,,0.56463623046875,
2,3116,,,0.07822368294000626
2,3116,0.6610598564147949,,
3,3149,,0.5166299343109131,
3,3199,,0.4840452969074249,
3,3249,,0.49507302045822144,
3,3299,,0.43787485361099243,
3,3349,,0.4345831274986267,
3,3399,,0.38606059551239014,
3,3449,,0.43683162331581116,
3,3499,,0.40264061093330383,
3,3549,,0.3626698851585388,
3,3599,,0.3912588655948639,
3,3649,,0.4873798191547394,
3,3699,,0.3664022386074066,
3,3749,,0.4333210587501526,
3,3799,,0.32810091972351074,
3,3849,,0.394004225730896,
3,3899,,0.328003466129303,
3,3949,,0.3110935091972351,
3,3999,,0.2969740927219391,
3,4049,,0.33700647950172424,
3,4099,,0.28736984729766846,
3,4149,,0.31026700139045715,
3,4155,,,0.04209993779659271
3,4155,0.3895552456378937,,
4,4199,,0.2718081474304199,
4,4249,,0.300972580909729,
4,4299,,0.3155282437801361,
4,4349,,0.31271183490753174,
4,4399,,0.27124786376953125,
4,4449,,0.26864901185035706,
4,4499,,0.27372637391090393,
4,4549,,0.24209792912006378,
