epoch,step,train_loss_epoch,train_loss_step,val_loss
0,12,,,5.431839466094971
0,12,30.80740737915039,,
1,25,,,1.9025932550430298
1,25,8.017898559570312,,
2,38,,,0.836472749710083
2,38,5.453235626220703,,
3,49,,4.870986461639404,
3,51,,,0.4988315999507904
3,51,4.30034065246582,,
4,64,,,0.5097281336784363
4,64,4.195666313171387,,
5,77,,,0.3433744013309479
5,77,3.839491605758667,,
6,90,,,0.34417930245399475
6,90,3.9872918128967285,,
7,99,,4.489980697631836,
7,103,,,0.4729052782058716
7,103,4.049427509307861,,
8,116,,,0.4158347249031067
8,116,3.9463889598846436,,
9,129,,,0.30767104029655457
9,129,3.7971701622009277,,
10,142,,,0.23500865697860718
10,142,3.4154953956604004,,
11,149,,3.015120029449463,
11,155,,,0.2563351094722748
11,155,3.5790281295776367,,
12,168,,,0.2699187695980072
12,168,3.476914882659912,,
13,181,,,0.21830131113529205
13,181,3.2382190227508545,,
14,194,,,0.21418102085590363
14,194,3.205533027648926,,
15,199,,2.897585868835449,
15,207,,,0.17930303514003754
15,207,3.185112714767456,,
16,220,,,0.1711874008178711
16,220,3.0460567474365234,,
17,233,,,0.17304018139839172
17,233,2.9810919761657715,,
18,246,,,0.1639048159122467
18,246,2.8939592838287354,,
19,249,,2.971637487411499,
19,259,,,0.2114439755678177
19,259,2.9594717025756836,,
20,272,,,0.21852059662342072
20,272,2.9923882484436035,,
21,285,,,0.1442990005016327
21,285,2.8993923664093018,,
22,298,,,0.2190372794866562
22,298,2.8184564113616943,,
23,299,,2.681079149246216,
23,311,,,0.22193241119384766
23,311,2.9095730781555176,,
24,324,,,0.15399062633514404
24,324,2.8925843238830566,,
25,337,,,0.16147209703922272
25,337,2.6719210147857666,,
26,349,,2.5596539974212646,
26,350,,,0.209348663687706
26,350,2.725719928741455,,
27,363,,,0.26019418239593506
27,363,2.693286180496216,,
28,376,,,0.1937950700521469
28,376,2.645617723464966,,
29,389,,,0.15298093855381012
29,389,2.527594566345215,,
30,399,,2.9306232929229736,
30,402,,,0.1690370738506317
30,402,2.5860116481781006,,
31,415,,,0.1610889434814453
31,415,2.6397597789764404,,
32,428,,,0.14019827544689178
32,428,2.5530619621276855,,
33,441,,,0.13725349307060242
33,441,2.539213180541992,,
34,449,,3.052741527557373,
34,454,,,0.18230077624320984
34,454,2.483487367630005,,
35,467,,,0.15569616854190826
35,467,2.6447412967681885,,
36,480,,,0.16000524163246155
36,480,2.3818933963775635,,
37,493,,,0.17170333862304688
37,493,2.4785170555114746,,
38,499,,2.4394640922546387,
38,506,,,0.14353318512439728
38,506,2.352322816848755,,
39,519,,,0.13321560621261597
39,519,2.3637871742248535,,
40,532,,,0.15430757403373718
40,532,2.412811517715454,,
41,545,,,0.13138282299041748
41,545,2.371264696121216,,
42,549,,2.374723434448242,
42,558,,,0.1512986123561859
42,558,2.4156579971313477,,
43,571,,,0.16226600110530853
43,571,2.2916250228881836,,
44,584,,,0.16301068663597107
44,584,2.37070369720459,,
45,597,,,0.1116548553109169
45,597,2.352433204650879,,
46,599,,2.5203750133514404,
46,610,,,0.13201852142810822
46,610,2.2239089012145996,,
47,623,,,0.14433182775974274
47,623,2.161212682723999,,
48,636,,,0.13970953226089478
48,636,2.3186216354370117,,
49,649,,2.1577694416046143,
49,649,,,0.1313212513923645
49,649,2.263270378112793,,
50,662,,,0.20292119681835175
50,662,2.3134241104125977,,
51,675,,,0.13981296122074127
51,675,2.2652230262756348,,
52,688,,,0.1293918490409851
52,688,2.1813979148864746,,
53,699,,2.0756795406341553,
53,701,,,0.11959177255630493
53,701,2.191843032836914,,
54,714,,,0.1330624222755432
54,714,2.177191734313965,,
55,727,,,0.16938486695289612
55,727,2.2000060081481934,,
56,740,,,0.12534479796886444
56,740,2.2469522953033447,,
57,749,,2.0904605388641357,
57,753,,,0.11297226697206497
57,753,2.089031219482422,,
58,766,,,0.10250309109687805
58,766,2.129786729812622,,
59,779,,,0.10478643327951431
59,779,2.1386568546295166,,
60,792,,,0.16270843148231506
60,792,2.0350494384765625,,
61,799,,2.0655922889709473,
61,805,,,0.11332938075065613
61,805,2.156402587890625,,
62,818,,,0.11514904350042343
62,818,1.9383479356765747,,
63,831,,,0.10625272989273071
63,831,2.0400795936584473,,
64,844,,,0.11870156228542328
64,844,2.1458659172058105,,
65,849,,1.8570687770843506,
65,857,,,0.10217636078596115
65,857,2.0563151836395264,,
66,870,,,0.16209016740322113
66,870,2.010401725769043,,
67,883,,,0.141276553273201
67,883,2.106184482574463,,
68,896,,,0.102274589240551
68,896,2.033109426498413,,
