epoch,step,train_loss_epoch,train_loss_step,val_loss
0,49,,3.9851670265197754,
0,99,,3.5453195571899414,
0,149,,2.9344637393951416,
0,199,,2.7002956867218018,
0,249,,2.59045672416687,
0,299,,2.295034408569336,
0,349,,2.4056596755981445,
0,399,,2.36095929145813,
0,449,,2.2015533447265625,
0,499,,2.036938190460205,
0,549,,2.159621000289917,
0,599,,2.0317749977111816,
0,649,,1.9461411237716675,
0,699,,1.7379347085952759,
0,749,,1.805287480354309,
0,799,,1.7828748226165771,
0,849,,1.82809317111969,
0,899,,1.735107421875,
0,949,,1.6768522262573242,
0,999,,1.4279255867004395,
0,1038,,,1.536729097366333
0,1038,2.6247241497039795,,
1,1049,,1.5939509868621826,
1,1099,,1.5153603553771973,
1,1149,,1.369749665260315,
1,1199,,1.2647020816802979,
1,1249,,1.2802180051803589,
1,1299,,1.2275116443634033,
1,1349,,1.3177777528762817,
1,1399,,1.270453691482544,
1,1449,,1.2444067001342773,
1,1499,,1.2930805683135986,
1,1549,,1.2884529829025269,
1,1599,,1.1509265899658203,
1,1649,,1.1463574171066284,
1,1699,,1.063048005104065,
1,1749,,1.0558505058288574,
1,1799,,0.9714242219924927,
1,1849,,0.9022528529167175,
1,1899,,1.0113962888717651,
1,1949,,0.9087280631065369,
1,1999,,0.8408650159835815,
1,2049,,0.8861206769943237,
1,2077,,,0.8964764475822449
1,2077,1.1802221536636353,,
2,2099,,0.8274357318878174,
2,2149,,0.8434736728668213,
2,2199,,0.86299729347229,
2,2249,,0.7236101627349854,
2,2299,,0.7909032106399536,
